item_name,main_category,sub_category,unit_buying_price,unit_selling_price,unit_price_margin,quantity,revenue,profit
Fine Salt 1Kg,Pantry Staples,Spices,1.2000000000000013,1.9899999999999982,0.7899999999999994,65.0,129.34999999999994,51.349999999999966
Fine Sev 300G,Snacks,Packaged Snacks,1.92,3.99,2.07,2.0,7.98,4.14
Firm Gold Apple 2Kg,Fresh Produce,Apples,0.0,1.9899999999999993,1.9899999999999993,11.155999999999999,22.20044,22.20044
Firm Grapes,Fresh Produce,Grapes,0.0,2.5,2.5,9.834,24.584999999999997,24.584999999999997
Fish Curry Mix 375G,Pantry Staples,Spices,2.8999999999999995,4.990000000000001,2.09,10.0,49.90000000000001,20.9
Fish Curry Mix La,Pantry Staples,Sauces,3.1,4.990000000000001,1.89,6.0,29.940000000000005,11.34
Flat Beans,Fresh Produce,Other Vegies,0.0,10.0,10.0,427.6719999999997,4276.72,4276.72
Florentine,Snacks,Biscuits,5.39,6.354545455,0.9645454549999999,10.0,63.54545455,9.645454549999998
Flower Pot,Flowers,Flowers,0.0,10.0,10.0,552.0,5520.0,5520.0
Fresh Garlic,Fresh Produce,Root Vegies,0.0,0.99,0.99,1.0,0.99,0.99
Fresh Juice 2 For $5,Beverages,Fruit Juice,2.9899999999999998,5.0,2.0099999999999985,29.0,145.0,58.28999999999996
Fried Bread Chips Sweet 200G,Snacks,Packaged Snacks,6.0,6.99,0.99,2.0,13.98,1.98
Fried Bread Fruit Chips 200G,Snacks,Packaged Snacks,6.0,6.990000000000001,0.99,9.0,62.91000000000001,8.91
Fried Jack Fruit Chips 200G,Snacks,Packaged Snacks,3.0,4.490000000000001,1.49,11.0,49.390000000000015,16.39
Fried Keeramin,Pantry Staples,Condiments,4.799999999999999,6.489999999999999,1.6900000000000002,14.0,90.85999999999999,23.660000000000004
